id (store)|year|month|week|usa|after|sales
25|2012|4|16|0|1|22903.1033333333
27|2011|4|16|1|0|49171.3666666667
27|2011|4|17|1|0|45800.3
27|2011|4|18|1|0|56774.3
27|2011|5|19|1|0|54445.6
27|2011|5|20|1|0|35615.6333333333
27|2011|5|21|1|0|50578.2666666667
27|2011|5|22|1|0|65144.3333333333
27|2011|5|23|1|0|72961.5333333333
27|2011|6|24|1|0|63526.1333333333
27|2011|6|25|1|0|89838.6666666667
27|2011|6|26|1|0|77273.6666666667
27|2011|6|27|1|0|45110.4666666667
27|2011|7|28|1|0|66873.9333333333
27|2011|7|29|1|0|52318.9333333333
27|2011|7|30|1|0|64615.3666666667
27|2011|7|31|1|0|40260.2666666667
27|2011|8|32|1|0|40220.7666666667
27|2011|8|33|1|0|39473.0333333333
27|2011|8|34|1|0|24908.4766666667
27|2011|8|35|1|0|23840.16
27|2011|8|36|1|0|45577.8333333333
27|2011|9|37|1|0|72566
27|2011|9|38|1|0|65243.7666666667
27|2011|9|39|1|0|67052.1666666667
27|2011|9|40|1|0|53472.6333333333
27|2011|10|41|1|0|61522.8666666667
27|2011|10|42|1|0|82387.5333333333
27|2011|10|43|1|1|44394.7666666667
27|2011|10|44|1|1|50248.7
27|2011|10|45|1|1|48365.8333333333
27|2011|11|46|1|1|64209.9333333333
27|2011|11|47|1|1|81936.6
27|2011|11|48|1|1|64624.9333333333
27|2011|11|49|1|1|101720.866666667
27|2011|12|50|1|1|63224.6
27|2011|12|51|1|1|73506.8666666667
27|2011|12|52|1|1|65958.8333333333
27|2011|12|53|1|1|93503
27|2012|1|1|1|1|29236.58
27|2012|1|2|1|1|49870.6
27|2012|1|3|1|1|34131.6333333333
27|2012|1|4|1|1|33295.2933333333
27|2012|1|5|1|1|30550.1266666667
27|2012|1|6|1|1|57233.7
27|2012|2|7|1|1|31352.3633333333
27|2012|2|8|1|1|57414.5
27|2012|2|9|1|1|42166.9
27|2012|2|10|1|1|43154.6666666667
27|2012|3|11|1|1|38811.5666666667
27|2012|3|12|1|1|54250.2
27|2012|3|13|1|1|59959.9333333333
27|2012|3|14|1|1|78904.3666666667
27|2012|4|15|1|1|25684.7
27|2012|4|16|1|1|58847
29|2011|4|16|1|0|33546.6
29|2011|4|17|1|0|33959.7333333333
29|2011|4|18|1|0|46584.8333333333
29|2011|5|19|1|0|48947.1666666667
29|2011|5|20|1|0|25485.28
29|2011|5|21|1|0|33403.5333333333
29|2011|5|22|1|0|35205.5333333333
29|2011|5|23|1|0|37750.1333333333
29|2011|6|24|1|0|56108.2666666667
29|2011|6|25|1|0|41417.3
29|2011|6|26|1|0|39418.6666666667
29|2011|6|27|1|0|37993.9333333333
29|2011|7|28|1|0|36401.7
29|2011|7|29|1|0|20495.1933333333
29|2011|7|30|1|0|28037.4233333333
29|2011|7|31|1|0|28913.7166666667
29|2011|8|32|1|0|35198.1
29|2011|8|33|1|0|27309.5333333333
29|2011|8|34|1|0|19088.5233333333
29|2011|8|35|1|0|26404.8166666667
29|2011|8|36|1|0|39437.5
29|2011|9|37|1|0|53208.8333333333
29|2011|9|38|1|0|50306.8666666667
29|2011|9|39|1|0|34417.0666666667
29|2011|9|40|1|0|32933.8566666667
29|2011|10|41|1|0|40115.3666666667
29|2011|10|42|1|0|78008.9
29|2011|10|43|1|1|26546.21
29|2011|10|44|1|1|24713.41
29|2011|10|45|1|1|31656.48
29|2011|11|46|1|1|44132.7333333333
29|2011|11|47|1|1|57334.3
29|2011|11|48|1|1|63061.8333333333
29|2011|11|49|1|1|45240.4333333333
29|2011|12|50|1|1|53901.1666666667
29|2011|12|51|1|1|58247.6
29|2011|12|52|1|1|53566.3333333333
29|2011|12|53|1|1|52609.0333333333
29|2012|1|1|1|1|25070.34
29|2012|1|2|1|1|57445.5666666667
29|2012|1|3|1|1|22751.13
29|2012|1|4|1|1|22564.18
29|2012|1|5|1|1|23326.4466666667
29|2012|1|6|1|1|35887.1
29|2012|2|7|1|1|22435.8633333333
29|2012|2|8|1|1|22213.9933333333
29|2012|2|9|1|1|17962.6633333333
29|2012|2|10|1|1|27007.41
29|2012|3|11|1|1|59104.9333333333
29|2012|3|12|1|1|35356.3333333333
29|2012|3|13|1|1|33091.4333333333
29|2012|3|14|1|1|34264.1
29|2012|4|15|1|1|35579.1
29|2012|4|16|1|1|29350.59
31|2011|4|16|1|0|51315.9666666667
31|2011|4|17|1|0|49823.2666666667
31|2011|4|18|1|0|61829.7
31|2011|5|19|1|0|58013.2333333333
31|2011|5|20|1|0|62070.0666666667
31|2011|5|21|1|0|67047.0666666667
31|2011|5|22|1|0|75422.8
31|2011|5|23|1|0|68415.3
31|2011|6|24|1|0|55764.6
31|2011|6|25|1|0|87190.6333333333
31|2011|6|26|1|0|69419.7
31|2011|6|27|1|0|53019.4333333333
31|2011|7|28|1|0|53125.6666666667
31|2011|7|29|1|0|94643.5333333333
31|2011|7|30|1|0|44951.6
31|2011|7|31|1|0|54338.7333333333
31|2011|8|32|1|0|48812.3
31|2011|8|33|1|0|71912.8333333333
31|2011|8|34|1|0|59454.2
31|2011|8|35|1|0|31607.91
31|2011|8|36|1|0|38921.5
31|2011|9|37|1|0|90383.5
31|2011|9|38|1|0|77216.8
31|2011|9|39|1|0|63442.8333333333
31|2011|9|40|1|0|69979.8333333333
31|2011|10|41|1|0|111992.766666667
31|2011|10|42|1|0|113663.933333333
31|2011|10|43|1|1|49623.6
31|2011|10|44|1|1|77268.9333333333
31|2011|10|45|1|1|78322
31|2011|11|46|1|1|65196.1
31|2011|11|47|1|1|76288.8666666667
31|2011|11|48|1|1|73455.1333333333
31|2011|11|49|1|1|69902.8666666667
31|2011|12|50|1|1|74605.5
31|2011|12|51|1|1|128547.5
31|2011|12|52|1|1|67012.0333333333
31|2011|12|53|1|1|42228.5333333333
31|2012|1|1|1|1|12612.8466666667
31|2012|1|2|1|1|62538.3333333333
31|2012|1|3|1|1|53912.9333333333
31|2012|1|4|1|1|45721.8333333333
31|2012|1|5|1|1|39787.1333333333
31|2012|1|6|1|1|51985.5666666667
31|2012|2|7|1|1|27519.6833333333
31|2012|2|8|1|1|54886.5
31|2012|2|9|1|1|46799.1666666667
31|2012|2|10|1|1|40834.3666666667
31|2012|3|11|1|1|72845.1333333333
31|2012|3|12|1|1|48519.1333333333
31|2012|3|13|1|1|61724.6
31|2012|3|14|1|1|77946.1333333333
31|2012|4|15|1|1|26274.5166666667
31|2012|4|16|1|1|44626.0666666667
33|2011|4|16|1|0|38232.8
33|2011|4|17|1|0|32388.53
33|2011|4|18|1|0|49964.2666666667
33|2011|5|19|1|0|41157.8666666667
33|2011|5|20|1|0|79971.8
33|2011|5|21|1|0|50056.3333333333
33|2011|5|22|1|0|60220.7
33|2011|5|23|1|0|57677.1666666667
33|2011|6|24|1|0|29270.6466666667
33|2011|6|25|1|0|57780.9333333333
33|2011|6|26|1|0|57319.7333333333
33|2011|6|27|1|0|52109.3666666667
33|2011|7|28|1|0|32989.6233333333
33|2011|7|29|1|0|53767.7333333333
33|2011|7|30|1|0|58612.0333333333
33|2011|7|31|1|0|41626.5333333333
33|2011|8|32|1|0|51694.0333333333
33|2011|8|33|1|0|57462.7
33|2011|8|34|1|0|42893.1
33|2011|8|35|1|0|30996.0866666667
33|2011|8|36|1|0|24809.7333333333
33|2011|9|37|1|0|78260.2666666667
33|2011|9|38|1|0|38903.9
33|2011|9|39|1|0|81762
33|2011|9|40|1|0|51333.9666666667
33|2011|10|41|1|0|52314.0666666667
33|2011|10|42|1|0|90421.2
33|2011|10|43|1|1|37330.3666666667
33|2011|10|44|1|1|64877.1333333333
33|2011|10|45|1|1|45841.2333333333
33|2011|11|46|1|1|48967.2333333333
33|2011|11|47|1|1|58533.5
33|2011|11|48|1|1|54525.9333333333
33|2011|11|49|1|1|33965.2333333333
33|2011|12|50|1|1|69094.7333333333
33|2011|12|51|1|1|47728.5666666667
33|2011|12|52|1|1|69754.5666666667
33|2011|12|53|1|1|64057.7
33|2012|1|1|1|1|21795.37
33|2012|1|2|1|1|43448.9
33|2012|1|3|1|1|36818
33|2012|1|4|1|1|34923.5333333333
33|2012|1|5|1|1|39083.6666666667
33|2012|1|6|1|1|49522
33|2012|2|7|1|1|28600.3366666667
33|2012|2|8|1|1|27303.96
33|2012|2|9|1|1|34935.8666666667
33|2012|2|10|1|1|52012.6333333333
33|2012|3|11|1|1|43550.4666666667
33|2012|3|12|1|1|36582.4
33|2012|3|13|1|1|32318.18
33|2012|3|14|1|1|59142.6666666667
33|2012|4|15|1|1|35245.6
33|2012|4|16|1|1|48091.1333333333
35|2011|4|16|1|0|114214.833333333
35|2011|4|17|1|0|62248.7333333333
35|2011|4|18|1|0|67448.2666666667
35|2011|5|19|1|0|131852.2
35|2011|5|20|1|0|97493
35|2011|5|21|1|0|142960.633333333
35|2011|5|22|1|0|85175.7333333333
35|2011|5|23|1|0|122044.233333333
35|2011|6|24|1|0|107270.966666667
35|2011|6|25|1|0|188484.866666667
35|2011|6|26|1|0|101893.3
35|2011|6|27|1|0|123931.366666667
35|2011|7|28|1|0|79288.4
35|2011|7|29|1|0|111460.033333333
35|2011|7|30|1|0|211769.5
35|2011|7|31|1|0|114893.266666667
35|2011|8|32|1|0|115807.733333333
35|2011|8|33|1|0|104677.566666667
35|2011|8|34|1|0|102082.2
35|2011|8|35|1|0|63145.2333333333
35|2011|8|36|1|0|80587.8
35|2011|9|37|1|0|139364.933333333
35|2011|9|38|1|0|116332.1
35|2011|9|39|1|0|120240.7
35|2011|9|40|1|0|137989.233333333
35|2011|10|41|1|0|135072.466666667
35|2011|10|42|1|0|165971.9
35|2011|10|43|1|1|86266.1666666667
35|2011|10|44|1|1|94071.3
35|2011|10|45|1|1|74330.0666666667
35|2011|11|46|1|1|139218.533333333
35|2011|11|47|1|1|124785.766666667
35|2011|11|48|1|1|203005.966666667
35|2011|11|49|1|1|162904.1
35|2011|12|50|1|1|103705.566666667
35|2011|12|51|1|1|180788.3
35|2011|12|52|1|1|134670.533333333
35|2011|12|53|1|1|93494.9
35|2012|1|1|1|1|48662.1
35|2012|1|2|1|1|94143.4
35|2012|1|3|1|1|81696.9
35|2012|1|4|1|1|97168.5
35|2012|1|5|1|1|48012.1666666667
35|2012|1|6|1|1|69115.8333333333
35|2012|2|7|1|1|62837
35|2012|2|8|1|1|78472.8666666667
35|2012|2|9|1|1|90874.2666666667
35|2012|2|10|1|1|78138.1
35|2012|3|11|1|1|79580.2666666667
35|2012|3|12|1|1|69698.1
35|2012|3|13|1|1|75561.1
35|2012|3|14|1|1|112828.233333333
35|2012|4|15|1|1|141078.433333333
35|2012|4|16|1|1|105601.433333333
37|2011|4|16|0|0|21939.62
37|2011|4|17|0|0|36237.4
37|2011|4|18|0|0|40951.6333333333
37|2011|5|19|0|0|24646.17
37|2011|5|20|0|0|38961.5
37|2011|5|21|0|0|46173.2333333333
37|2011|5|22|0|0|37104.7
37|2011|5|23|0|0|42746.9333333333
37|2011|6|24|0|0|44279.9333333333
37|2011|6|25|0|0|32606.2133333333
37|2011|6|26|0|0|47341.9666666667
37|2011|6|27|0|0|39471.1333333333
37|2011|7|28|0|0|51797.8
37|2011|7|29|0|0|42782.1
37|2011|7|30|0|0|41621.4333333333
37|2011|7|31|0|0|35029.2
37|2011|8|32|0|0|41839.0666666667
37|2011|8|33|0|0|46839.3333333333
37|2011|8|34|0|0|36734.4666666667
37|2011|8|35|0|0|34274.7333333333
37|2011|8|36|0|0|28528.42
37|2011|9|37|0|0|51251.8333333333
37|2011|9|38|0|0|47868.6
37|2011|9|39|0|0|29951.6633333333
37|2011|9|40|0|0|45731.4333333333
37|2011|10|41|0|0|30464.65
37|2011|10|42|0|0|80537.6333333333
37|2011|10|43|0|1|25792.8766666667
37|2011|10|44|0|1|38366.5333333333
37|2011|10|45|0|1|39716.5666666667
37|2011|11|46|0|1|57768.2
37|2011|11|47|0|1|44581.6666666667
37|2011|11|48|0|1|40121.9
37|2011|11|49|0|1|33741.1
37|2011|12|50|0|1|65498.8666666667
37|2011|12|51|0|1|39250.2
37|2011|12|52|0|1|28981.13
37|2011|12|53|0|1|30236.74
37|2012|1|1|0|1|14173.23
37|2012|1|2|0|1|38755.7666666667
37|2012|1|3|0|1|32906.1033333333
37|2012|1|4|0|1|26544.9166666667
37|2012|1|5|0|1|36020.6333333333
37|2012|1|6|0|1|29921.9433333333
37|2012|2|7|0|1|24981.1033333333
37|2012|2|8|0|1|21250.68
37|2012|2|9|0|1|29734.6266666667
37|2012|2|10|0|1|23551.09
37|2012|3|11|0|1|29208.6
37|2012|3|12|0|1|25207.2566666667
37|2012|3|13|0|1|23543.59
37|2012|3|14|0|1|48598.1
37|2012|4|15|0|1|21951.6966666667
37|2012|4|16|0|1|26963.0666666667
39|2011|4|16|0|0|50335.0333333333
39|2011|4|17|0|0|34162.3333333333
39|2011|4|18|0|0|39749.8
39|2011|5|19|0|0|42631.9333333333
39|2011|5|20|0|0|55181.2
39|2011|5|21|0|0|40327.1333333333
39|2011|5|22|0|0|77665.2333333333
39|2011|5|23|0|0|45578.3666666667
39|2011|6|24|0|0|37231.2
39|2011|6|25|0|0|60649.1
39|2011|6|26|0|0|40216.3333333333
39|2011|6|27|0|0|37537.5333333333
39|2011|7|28|0|0|50088.8333333333
39|2011|7|29|0|0|37828.7333333333
39|2011|7|30|0|0|43856.1
39|2011|7|31|0|0|26206.15
39|2011|8|32|0|0|40430.6
39|2011|8|33|0|0|43599.7
39|2011|8|34|0|0|42017
39|2011|8|35|0|0|40495.9333333333
39|2011|8|36|0|0|40556.7666666667
39|2011|9|37|0|0|59952.2666666667
39|2011|9|38|0|0|60411.7
39|2011|9|39|0|0|49837.9333333333
39|2011|9|40|0|0|63881.8333333333
39|2011|10|41|0|0|40295.5666666667
39|2011|10|42|0|0|111913.466666667
39|2011|10|43|0|1|32599.1566666667
39|2011|10|44|0|1|33321.3733333333
39|2011|10|45|0|1|51112.5
39|2011|11|46|0|1|53547
39|2011|11|47|0|1|42009.1666666667
39|2011|11|48|0|1|74647.2666666667
39|2011|11|49|0|1|42976.9666666667
39|2011|12|50|0|1|56003.4666666667
39|2011|12|51|0|1|67460.5666666667
39|2011|12|52|0|1|48120.0333333333
39|2011|12|53|0|1|47549.2
39|2012|1|1|0|1|26348.7433333333
39|2012|1|2|0|1|43882.2333333333
39|2012|1|3|0|1|31373.3033333333
39|2012|1|4|0|1|17659.4866666667
39|2012|1|5|0|1|24790.84
39|2012|1|6|0|1|26619.9833333333
39|2012|2|7|0|1|25329.7233333333
39|2012|2|8|0|1|50297.5666666667
39|2012|2|9|0|1|38205.3333333333
39|2012|2|10|0|1|32064.4133333333
39|2012|3|11|0|1|48892.9
39|2012|3|12|0|1|43935.8666666667
39|2012|3|13|0|1|24274.5966666667
39|2012|3|14|0|1|45089.5333333333
39|2012|4|15|0|1|31309.7266666667
39|2012|4|16|0|1|30400.2766666667
41|2011|4|16|1|0|22637.5266666667
41|2011|4|17|1|0|27299.4833333333
41|2011|4|18|1|0|26156.8633333333
41|2011|5|19|1|0|23541.93
41|2011|5|20|1|0|34386.6
41|2011|5|21|1|0|18416.6633333333
41|2011|5|22|1|0|29423.1733333333
41|2011|5|23|1|0|26150.9033333333
41|2011|6|24|1|0|30654.6966666667
41|2011|6|25|1|0|31406.1433333333
41|2011|6|26|1|0|30691.3766666667
41|2011|6|27|1|0|25879.46
41|2011|7|28|1|0|31526.9
41|2011|7|29|1|0|17495.0433333333
41|2011|7|30|1|0|14699.5333333333
41|2011|7|31|1|0|20953.4466666667
41|2011|8|32|1|0|14953.1633333333
41|2011|8|33|1|0|24916.1733333333
41|2011|8|34|1|0|10620.93
41|2011|8|35|1|0|14331.6033333333
41|2011|8|36|1|0|24454.93
41|2011|9|37|1|0|28155.96
41|2011|9|38|1|0|24768.6966666667
41|2011|9|39|1|0|29401.7166666667
41|2011|9|40|1|0|33559.2666666667
41|2011|10|41|1|0|32611.3166666667
41|2011|10|42|1|0|32740.3266666667
41|2011|10|43|1|1|17414.5433333333
41|2011|10|44|1|1|22863.6033333333
41|2011|10|45|1|1|19375.2966666667
41|2011|11|46|1|1|21365.23
41|2011|11|47|1|1|21042.44
41|2011|11|48|1|1|36508.9333333333
41|2011|11|49|1|1|42563.6
41|2011|12|50|1|1|28771.4833333333
41|2011|12|51|1|1|28182.88
41|2011|12|52|1|1|26217.3266666667
41|2011|12|53|1|1|32590.2066666667
41|2012|1|1|1|1|9490.51333333333
41|2012|1|2|1|1|22052.8133333333
41|2012|1|3|1|1|20328
41|2012|1|4|1|1|8234.10666666667
41|2012|1|5|1|1|18714.64
41|2012|1|6|1|1|16494.9766666667
41|2012|2|7|1|1|14182.83
41|2012|2|8|1|1|20694.92
41|2012|2|9|1|1|21536.1866666667
41|2012|2|10|1|1|20030.5066666667
41|2012|3|11|1|1|20761.2033333333
41|2012|3|12|1|1|19693.5933333333
41|2012|3|13|1|1|19323.4266666667
41|2012|3|14|1|1|23324.51
41|2012|4|15|1|1|12936.43
41|2012|4|16|1|1|21027.7366666667
43|2011|4|16|1|0|72705.5
43|2011|4|17|1|0|51453.6
43|2011|4|18|1|0|92626.9333333333
43|2011|5|19|1|0|82455.4666666667
43|2011|5|20|1|0|82787.1
43|2011|5|21|1|0|84560.3
43|2011|5|22|1|0|79665.1666666667
43|2011|5|23|1|0|60487.4666666667
43|2011|6|24|1|0|110278.266666667
43|2011|6|25|1|0|82003.3666666667
43|2011|6|26|1|0|100842.5
43|2011|6|27|1|0|82768.8
43|2011|7|28|1|0|77997.1666666667
43|2011|7|29|1|0|67930.5
43|2011|7|30|1|0|75061.2333333333
43|2011|7|31|1|0|73087.8666666667
43|2011|8|32|1|0|65505.4333333333
43|2011|8|33|1|0|90206.4666666667
43|2011|8|34|1|0|60045.9333333333
43|2011|8|35|1|0|33036.72
43|2011|8|36|1|0|52807.0333333333
43|2011|9|37|1|0|146402.233333333
43|2011|9|38|1|0|69299.2333333333
43|2011|9|39|1|0|65088.8666666667
43|2011|9|40|1|0|75451.6666666667
43|2011|10|41|1|0|112616
43|2011|10|42|1|0|107326.733333333
43|2011|10|43|1|1|62179.1333333333
43|2011|10|44|1|1|89272.1666666667
43|2011|10|45|1|1|62745.6333333333
43|2011|11|46|1|1|114193.933333333
43|2011|11|47|1|1|100399.433333333
43|2011|11|48|1|1|126671.7
43|2011|11|49|1|1|111711.4
43|2011|12|50|1|1|69616.4
43|2011|12|51|1|1|85144.4
43|2011|12|52|1|1|144311.4
43|2011|12|53|1|1|96789.5
43|2012|1|1|1|1|27150.01
43|2012|1|2|1|1|59791.7666666667
43|2012|1|3|1|1|102573.533333333
43|2012|1|4|1|1|71721.9333333333
43|2012|1|5|1|1|53643.2333333333
43|2012|1|6|1|1|72983.7333333333
43|2012|2|7|1|1|41617
43|2012|2|8|1|1|60078.1333333333
43|2012|2|9|1|1|62916.0333333333
43|2012|2|10|1|1|71323.8666666667
43|2012|3|11|1|1|35334.3
43|2012|3|12|1|1|73916.6666666667
43|2012|3|13|1|1|83700.4333333333
43|2012|3|14|1|1|124338.866666667
43|2012|4|15|1|1|66251.9666666667
43|2012|4|16|1|1|66165.1
45|2011|4|16|1|0|46957.7
45|2011|4|17|1|0|36553.4666666667
45|2011|4|18|1|0|93797.7333333333
45|2011|5|19|1|0|58103.9333333333
45|2011|5|20|1|0|78115.9
45|2011|5|21|1|0|71776.9
45|2011|5|22|1|0|47358.8
45|2011|5|23|1|0|59623.9666666667
45|2011|6|24|1|0|60172.9666666667
45|2011|6|25|1|0|46436.9333333333
45|2011|6|26|1|0|63770.5
45|2011|6|27|1|0|89568.2666666667
45|2011|7|28|1|0|51542.8
45|2011|7|29|1|0|51018.8666666667
45|2011|7|30|1|0|63554.1666666667
45|2011|7|31|1|0|49923.7666666667
45|2011|8|32|1|0|33107.4333333333
45|2011|8|33|1|0|43940.0333333333
45|2011|8|34|1|0|43846.2
45|2011|8|35|1|0|45383.6333333333
45|2011|8|36|1|0|42155.4333333333
45|2011|9|37|1|0|72843.1333333333
45|2011|9|38|1|0|56573
45|2011|9|39|1|0|47573.3666666667
45|2011|9|40|1|0|64108.7333333333
45|2011|10|41|1|0|98132.9333333333
45|2011|10|42|1|0|110330.233333333
45|2011|10|43|1|1|59089.2
45|2011|10|44|1|1|52341.5
45|2011|10|45|1|1|45668.9666666667
45|2011|11|46|1|1|76027.2666666667
45|2011|11|47|1|1|63123.0666666667
45|2011|11|48|1|1|82598.3
45|2011|11|49|1|1|57232.6333333333
45|2011|12|50|1|1|58797
45|2011|12|51|1|1|99611.7666666667
45|2011|12|52|1|1|76025.6666666667
45|2011|12|53|1|1|72735.4
45|2012|1|1|1|1|19979.3766666667
45|2012|1|2|1|1|59187.1666666667
45|2012|1|3|1|1|46811.6666666667
45|2012|1|4|1|1|45456.5666666667
45|2012|1|5|1|1|46792.7666666667
45|2012|1|6|1|1|55693.0666666667
45|2012|2|7|1|1|37400.2666666667
45|2012|2|8|1|1|32941.21
45|2012|2|9|1|1|39807
45|2012|2|10|1|1|47118.1
45|2012|3|11|1|1|56795.5666666667
45|2012|3|12|1|1|57650.1666666667
45|2012|3|13|1|1|45563.6333333333
45|2012|3|14|1|1|72453.7666666667
45|2012|4|15|1|1|37564.7
45|2012|4|16|1|1|46566.2333333333
47|2011|4|16|0|0|48376.2666666667
47|2011|4|17|0|0|25881.8766666667
47|2011|4|18|0|0|43469.7
47|2011|5|19|0|0|35859.9
47|2011|5|20|0|0|26791.97
47|2011|5|21|0|0|40193.4666666667
47|2011|5|22|0|0|30990.2633333333
47|2011|5|23|0|0|39769.5666666667
47|2011|6|24|0|0|27175.71
47|2011|6|25|0|0|37457.6333333333
47|2011|6|26|0|0|39910.2
47|2011|6|27|0|0|42843.9666666667
47|2011|7|28|0|0|37091.3
47|2011|7|29|0|0|28803.2433333333
47|2011|7|30|0|0|39413.1333333333
47|2011|7|31|0|0|34543.7333333333
47|2011|8|32|0|0|24514.1
47|2011|8|33|0|0|39224.9
47|2011|8|34|0|0|25349.9
47|2011|8|35|0|0|17212.5933333333
47|2011|8|36|0|0|39090.3666666667
47|2011|9|37|0|0|61928.6333333333
47|2011|9|38|0|0|31811.34
47|2011|9|39|0|0|40294.1
47|2011|9|40|0|0|41964.1
47|2011|10|41|0|0|46229.8666666667
47|2011|10|42|0|0|76203.3
47|2011|10|43|0|1|39458.9666666667
47|2011|10|44|0|1|31461.87
47|2011|10|45|0|1|39685.2666666667
47|2011|11|46|0|1|51577.2666666667
47|2011|11|47|0|1|41266.1
47|2011|11|48|0|1|42935.2
47|2011|11|49|0|1|42072.9666666667
47|2011|12|50|0|1|45705.2
47|2011|12|51|0|1|39585.4
47|2011|12|52|0|1|54216.6
47|2011|12|53|0|1|38077.3
47|2012|1|1|0|1|17608.7166666667
47|2012|1|2|0|1|29798.6666666667
47|2012|1|3|0|1|25349.03
47|2012|1|4|0|1|28386.2666666667
47|2012|1|5|0|1|34198.2666666667
47|2012|1|6|0|1|32939.7333333333
47|2012|2|7|0|1|34362.6
47|2012|2|8|0|1|37442
47|2012|2|9|0|1|26815.0533333333
47|2012|2|10|0|1|27262.7433333333
47|2012|3|11|0|1|27691.0166666667
47|2012|3|12|0|1|32227.3266666667
47|2012|3|13|0|1|29117.7933333333
47|2012|3|14|0|1|47896.0333333333
47|2012|4|15|0|1|28019.7533333333
47|2012|4|16|0|1|33464.0333333333
48|2011|4|16|1|0|60817.0666666667
48|2011|4|17|1|0|73663.2
48|2011|4|18|1|0|78951.6333333333
48|2011|5|19|1|0|75677
48|2011|5|20|1|0|69278.3666666667
48|2011|5|21|1|0|87221.6666666667
48|2011|5|22|1|0|104245.2
48|2011|5|23|1|0|61483.7333333333
48|2011|6|24|1|0|87913.4333333333
48|2011|6|25|1|0|68703.6333333333
48|2011|6|26|1|0|38554.1666666667
48|2011|6|27|1|0|75343.4333333333
48|2011|7|28|1|0|71117.0666666667
48|2011|7|29|1|0|77894.4333333333
48|2011|7|30|1|0|54313.4
48|2011|7|31|1|0|47851.7666666667
48|2011|8|32|1|0|68343.9666666667
48|2011|8|33|1|0|68226.8
48|2011|8|34|1|0|44999.9666666667
48|2011|8|35|1|0|40479.6
48|2011|8|36|1|0|51640.1333333333
48|2011|9|37|1|0|101814.066666667
48|2011|9|38|1|0|56893.1666666667
48|2011|9|39|1|0|52201.3333333333
48|2011|9|40|1|0|123139.433333333
48|2011|10|41|1|0|72356.9666666667
48|2011|10|42|1|0|161791.833333333
48|2011|10|43|1|1|57996.4666666667
48|2011|10|44|1|1|51109.8
48|2011|10|45|1|1|80250.4333333333
48|2011|11|46|1|1|56113.6666666667
48|2011|11|47|1|1|61047.7
48|2011|11|48|1|1|111544.566666667
48|2011|11|49|1|1|80262.9666666667
48|2011|12|50|1|1|92668.2666666667
48|2011|12|51|1|1|93321
48|2011|12|52|1|1|103323.833333333
48|2011|12|53|1|1|91339.8
48|2012|1|1|1|1|36526.7
48|2012|1|2|1|1|45740.1
48|2012|1|3|1|1|44392.3333333333
48|2012|1|4|1|1|48216.6333333333
48|2012|1|5|1|1|46339.8
48|2012|1|6|1|1|45666.3333333333
48|2012|2|7|1|1|47502.8
48|2012|2|8|1|1|60765.7
48|2012|2|9|1|1|38631.1
48|2012|2|10|1|1|47271.8
48|2012|3|11|1|1|53975.3
48|2012|3|12|1|1|37223.8666666667
48|2012|3|13|1|1|54887.8
48|2012|3|14|1|1|64166.2333333333
48|2012|4|15|1|1|66861.9
48|2012|4|16|1|1|43399.1
49|2011|4|16|1|0|37660.9333333333
49|2011|4|17|1|0|25363.54
49|2011|4|18|1|0|54204.1333333333
49|2011|5|19|1|0|63298.9333333333
49|2011|5|20|1|0|61852.7
49|2011|5|21|1|0|55329
49|2011|5|22|1|0|42045.1
49|2011|5|23|1|0|39171.0666666667
49|2011|6|24|1|0|76516.8666666667
49|2011|6|25|1|0|48270.3333333333
49|2011|6|26|1|0|34478.1
49|2011|6|27|1|0|53244.9
49|2011|7|28|1|0|40931.2
49|2011|7|29|1|0|59491.3
49|2011|7|30|1|0|40821.2666666667
49|2011|7|31|1|0|38648.0333333333
49|2011|8|32|1|0|29096.06
49|2011|8|33|1|0|50158.9666666667
49|2011|8|34|1|0|30553.5666666667
49|2011|8|35|1|0|40258.7
49|2011|8|36|1|0|64831.2333333333
49|2011|9|37|1|0|65883.9666666667
49|2011|9|38|1|0|35585.3
49|2011|9|39|1|0|45361.4666666667
49|2011|9|40|1|0|43972.4
49|2011|10|41|1|0|62368.3333333333
49|2011|10|42|1|0|98836.6
49|2011|10|43|1|1|36586.2333333333
49|2011|10|44|1|1|47086
49|2011|10|45|1|1|57137.7333333333
49|2011|11|46|1|1|56342.1
49|2011|11|47|1|1|77320.4666666667
49|2011|11|48|1|1|51766.2
49|2011|11|49|1|1|72939
49|2011|12|50|1|1|48342.4333333333
49|2011|12|51|1|1|55842.6333333333
49|2011|12|52|1|1|68187.2666666667
49|2011|12|53|1|1|38015.8666666667
49|2012|1|1|1|1|26714.6366666667
49|2012|1|2|1|1|24457.2633333333
49|2012|1|3|1|1|42409.4333333333
49|2012|1|4|1|1|39556.5666666667
49|2012|1|5|1|1|42231.8333333333
49|2012|1|6|1|1|40714.6
49|2012|2|7|1|1|49065.2666666667
49|2012|2|8|1|1|27868.3833333333
49|2012|2|9|1|1|30062.87
49|2012|2|10|1|1|35697.8
49|2012|3|11|1|1|46957.0666666667
49|2012|3|12|1|1|27991.6
49|2012|3|13|1|1|53631.5666666667
49|2012|3|14|1|1|43467.6333333333
49|2012|4|15|1|1|31972.6566666667
49|2012|4|16|1|1|43121.5
52|2011|4|16|1|0|138721.666666667
52|2011|4|17|1|0|113616.1
52|2011|4|18|1|0|233334.666666667
