id (DMA)|year|month|week|after|close|sales
36|2012|1|6|1|0|5101.970703
36|2012|2|7|1|0|4051.107178
36|2012|2|8|1|0|5922.5
36|2012|2|9|1|0|12619.24023
36|2012|2|10|1|0|17741.21289
36|2012|3|11|1|0|3504.23291
36|2012|3|12|1|0|3440.179932
36|2012|3|13|1|0|3999.083008
36|2012|3|14|1|0|4280.091309
37|2011|4|17|0|1|855.6925659
37|2011|4|18|0|1|1082.921997
37|2011|5|19|0|1|1083.944336
37|2011|5|20|0|1|1329.581909
37|2011|5|21|0|1|1023.109802
37|2011|5|22|0|1|1441.15625
37|2011|5|23|0|1|1020.832581
37|2011|6|24|0|1|1663.786011
37|2011|6|25|0|1|1596.400024
37|2011|6|26|0|1|1789.884399
37|2011|6|27|0|1|1159.968994
37|2011|7|28|0|1|1467.009521
37|2011|7|29|0|1|1699.554321
37|2011|7|30|0|1|1204.024292
37|2011|7|31|0|1|1571.632202
37|2011|8|32|0|1|1065.897949
37|2011|8|33|0|1|2616.78418
37|2011|8|34|0|1|869.3066406
37|2011|8|35|0|1|273.0311279
37|2011|8|36|0|1|1516.799072
37|2011|9|37|0|1|1192.759644
37|2011|9|38|0|1|1183.992798
37|2011|9|39|0|1|1392.5177
37|2011|9|40|0|1|1515.928467
37|2011|10|41|0|1|886.1799927
37|2011|10|42|0|1|2176.208496
37|2011|10|43|1|1|753.6740112
37|2011|10|44|1|1|721.1871948
37|2011|10|45|1|1|832.1275024
37|2011|11|46|1|1|1086.773193
37|2011|11|47|1|1|2035.734131
37|2011|11|48|1|1|936.5595703
37|2011|11|49|1|1|3443.718506
37|2011|12|50|1|1|1314.177002
37|2011|12|51|1|1|869.164856
37|2011|12|52|1|1|2747.47998
37|2011|12|53|1|1|672.7161255
37|2012|1|1|1|1|778.249939
37|2012|1|2|1|1|838.3640747
37|2012|1|3|1|1|616.1494751
37|2012|1|4|1|1|1103.472656
37|2012|1|5|1|1|558.7585449
37|2012|1|6|1|1|415.8287048
37|2012|2|7|1|1|760.3323975
37|2012|2|8|1|1|406.6906433
37|2012|2|9|1|1|569.807312
37|2012|2|10|1|1|1183.853394
37|2012|3|11|1|1|482.9227905
37|2012|3|12|1|1|549.2528687
37|2012|3|13|1|1|484.7047119
37|2012|3|14|1|1|527.3948975
38|2011|4|17|0|0|5260.572266
38|2011|4|18|0|0|12879.00977
38|2011|5|19|0|0|7142.597168
38|2011|5|20|0|0|12676.88477
38|2011|5|21|0|0|11250.67285
38|2011|5|22|0|0|12389.0127
38|2011|5|23|0|0|17351.73633
38|2011|6|24|0|0|18888.37695
38|2011|6|25|0|0|6946.445801
38|2011|6|26|0|0|10613.21777
38|2011|6|27|0|0|10060.09082
38|2011|7|28|0|0|16584.75195
38|2011|7|29|0|0|4718.110352
38|2011|7|30|0|0|9468.262695
38|2011|7|31|0|0|5874.937012
38|2011|8|32|0|0|8249.989258
38|2011|8|33|0|0|12932.32715
38|2011|8|34|0|0|11365.28516
38|2011|8|35|0|0|4922.94043
38|2011|8|36|0|0|6099.205566
38|2011|9|37|0|0|9296.240234
38|2011|9|38|0|0|5754.474121
38|2011|9|39|0|0|4265.161621
38|2011|9|40|0|0|7423.733887
38|2011|10|41|0|0|10524.97266
38|2011|10|42|0|0|11703.02148
38|2011|10|43|1|0|21208.92383
38|2011|10|44|1|0|8043.929199
38|2011|10|45|1|0|13357.87988
38|2011|11|46|1|0|8354.230469
38|2011|11|47|1|0|20489.84766
38|2011|11|48|1|0|20157.02734
38|2011|11|49|1|0|16833.39648
38|2011|12|50|1|0|14677.05762
38|2011|12|51|1|0|18296.49023
38|2011|12|52|1|0|11126.58887
38|2011|12|53|1|0|7401.621094
38|2012|1|1|1|0|6967.125488
38|2012|1|2|1|0|4690.304688
38|2012|1|3|1|0|3623.743652
38|2012|1|4|1|0|5800.237793
38|2012|1|5|1|0|7179.88623
38|2012|1|6|1|0|7043.580078
38|2012|2|7|1|0|7372.750977
38|2012|2|8|1|0|5419.729492
38|2012|2|9|1|0|5910.115234
38|2012|2|10|1|0|6845.772461
38|2012|3|11|1|0|6104.215332
38|2012|3|12|1|0|5288.333496
38|2012|3|13|1|0|5753.404297
38|2012|3|14|1|0|5898.583008
39|2011|4|17|0|0|2069.226563
39|2011|4|18|0|0|4529.485352
39|2011|5|19|0|0|2827.24292
39|2011|5|20|0|0|3562.625977
39|2011|5|21|0|0|4577.37793
39|2011|5|22|0|0|3623.20459
39|2011|5|23|0|0|2770.019043
39|2011|6|24|0|0|2615.683838
39|2011|6|25|0|0|8357.791992
39|2011|6|26|0|0|5703.075195
39|2011|6|27|0|0|5324.633301
39|2011|7|28|0|0|6439.237793
39|2011|7|29|0|0|4999.683594
39|2011|7|30|0|0|6811.102051
39|2011|7|31|0|0|2431.793457
39|2011|8|32|0|0|6443.789551
39|2011|8|33|0|0|4401.106445
39|2011|8|34|0|0|2679.439697
39|2011|8|35|0|0|1772.081909
39|2011|8|36|0|0|4092.685059
39|2011|9|37|0|0|2335.199707
39|2011|9|38|0|0|4247.483887
39|2011|9|39|0|0|1677.631836
39|2011|9|40|0|0|4615.241699
39|2011|10|41|0|0|3125.686035
39|2011|10|42|0|0|4445.275879
39|2011|10|43|1|0|4614.317383
39|2011|10|44|1|0|3640.859375
39|2011|10|45|1|0|3356.116699
39|2011|11|46|1|0|8450.361328
39|2011|11|47|1|0|5439.883301
39|2011|11|48|1|0|2311.991211
39|2011|11|49|1|0|8704.506836
39|2011|12|50|1|0|4074.000732
39|2011|12|51|1|0|9269.947266
39|2011|12|52|1|0|3181.752686
39|2011|12|53|1|0|2854.054199
39|2012|1|1|1|0|1960.45459
39|2012|1|2|1|0|2382.154541
39|2012|1|3|1|0|2975.070557
39|2012|1|4|1|0|2122.739746
39|2012|1|5|1|0|1514.094971
39|2012|1|6|1|0|3271.966064
39|2012|2|7|1|0|2251.514648
39|2012|2|8|1|0|1493.909302
39|2012|2|9|1|0|1801.906616
39|2012|2|10|1|0|4302.427734
39|2012|3|11|1|0|1635.582886
39|2012|3|12|1|0|1710.614136
39|2012|3|13|1|0|1492.905273
39|2012|3|14|1|0|1857.003784
40|2011|4|17|0|1|21073.03516
40|2011|4|18|0|1|33483.78516
40|2011|5|19|0|1|39387.9375
40|2011|5|20|0|1|23143.62695
40|2011|5|21|0|1|32636.4375
40|2011|5|22|0|1|48418.33594
40|2011|5|23|0|1|18884.45117
40|2011|6|24|0|1|17853.60742
40|2011|6|25|0|1|29165.13672
40|2011|6|26|0|1|19480.80469
40|2011|6|27|0|1|26493.46289
40|2011|7|28|0|1|22235.11328
40|2011|7|29|0|1|27075.01172
40|2011|7|30|0|1|15321.82324
40|2011|7|31|0|1|23893.5
40|2011|8|32|0|1|27617.68359
40|2011|8|33|0|1|20400.97461
40|2011|8|34|0|1|29726.92578
40|2011|8|35|0|1|14157.72656
40|2011|8|36|0|1|22572.36719
40|2011|9|37|0|1|35350.48047
40|2011|9|38|0|1|12394.1416
40|2011|9|39|0|1|22821.70117
40|2011|9|40|0|1|25383.03125
40|2011|10|41|0|1|28589.44141
40|2011|10|42|0|1|20964.84961
40|2011|10|43|1|1|15827.42383
40|2011|10|44|1|1|22496.05664
40|2011|10|45|1|1|22757.41211
40|2011|11|46|1|1|22279.32813
40|2011|11|47|1|1|19017.10547
40|2011|11|48|1|1|26493.56445
40|2011|11|49|1|1|111007.3281
40|2011|12|50|1|1|23345.68555
40|2011|12|51|1|1|17051.53711
40|2011|12|52|1|1|11891.08203
40|2011|12|53|1|1|14303.29102
40|2012|1|1|1|1|16361.85938
40|2012|1|2|1|1|13447.90234
40|2012|1|3|1|1|14559.00781
40|2012|1|4|1|1|7829.025391
40|2012|1|5|1|1|19523.07813
40|2012|1|6|1|1|13955.04395
40|2012|2|7|1|1|19414.92578
40|2012|2|8|1|1|14807.81055
40|2012|2|9|1|1|16922.2793
40|2012|2|10|1|1|24995.20117
40|2012|3|11|1|1|15711.02441
40|2012|3|12|1|1|13056.2373
40|2012|3|13|1|1|15197.00684
40|2012|3|14|1|1|13598.88574
41|2011|4|17|0|1|3765.381348
41|2011|4|18|0|1|12583.89551
41|2011|5|19|0|1|2941.397217
41|2011|5|20|0|1|3247.921631
41|2011|5|21|0|1|5962.140625
41|2011|5|22|0|1|3321.844238
41|2011|5|23|0|1|5094.696777
41|2011|6|24|0|1|6464.384766
41|2011|6|25|0|1|6477.745605
41|2011|6|26|0|1|15309.99219
41|2011|6|27|0|1|6056.660156
41|2011|7|28|0|1|5807.255859
41|2011|7|29|0|1|5788.72168
41|2011|7|30|0|1|3377.136719
41|2011|7|31|0|1|4257.310547
41|2011|8|32|0|1|3132.31665
41|2011|8|33|0|1|3283.970215
41|2011|8|34|0|1|7071.620117
41|2011|8|35|0|1|3646.116455
41|2011|8|36|0|1|4511.873535
41|2011|9|37|0|1|12961.10742
41|2011|9|38|0|1|2946.234375
41|2011|9|39|0|1|3248.652832
41|2011|9|40|0|1|6310.351074
41|2011|10|41|0|1|5313.964844
41|2011|10|42|0|1|5873.015137
41|2011|10|43|1|1|5646.59668
41|2011|10|44|1|1|4117.336914
41|2011|10|45|1|1|1995.434448
41|2011|11|46|1|1|9545.253906
41|2011|11|47|1|1|9381.580078
41|2011|11|48|1|1|5924.652344
41|2011|11|49|1|1|10951.56934
41|2011|12|50|1|1|4060.502441
41|2011|12|51|1|1|8737.783203
41|2011|12|52|1|1|7374.143555
41|2011|12|53|1|1|4495.852539
41|2012|1|1|1|1|2908.21582
41|2012|1|2|1|1|2522.502686
41|2012|1|3|1|1|4362.481934
41|2012|1|4|1|1|7772.03418
41|2012|1|5|1|1|4926.29834
41|2012|1|6|1|1|3337.648682
41|2012|2|7|1|1|3067.902832
41|2012|2|8|1|1|1508.665405
41|2012|2|9|1|1|3192.47583
41|2012|2|10|1|1|4663.418457
41|2012|3|11|1|1|2088.697021
41|2012|3|12|1|1|1875.602905
41|2012|3|13|1|1|1939.583618
41|2012|3|14|1|1|1750.688477
42|2011|4|17|0|0|3580.467041
42|2011|4|18|0|0|4939.06543
42|2011|5|19|0|0|4866.839355
42|2011|5|20|0|0|5523.230957
42|2011|5|21|0|0|5511.029297
42|2011|5|22|0|0|5897.289551
42|2011|5|23|0|0|13555.59961
42|2011|6|24|0|0|3204.977051
42|2011|6|25|0|0|2445.828613
42|2011|6|26|0|0|3565.154541
42|2011|6|27|0|0|6791.61084
42|2011|7|28|0|0|3871.160645
42|2011|7|29|0|0|6456.178223
42|2011|7|30|0|0|3091.307129
42|2011|7|31|0|0|5791.504395
42|2011|8|32|0|0|3142.98999
42|2011|8|33|0|0|3895.87085
42|2011|8|34|0|0|5215.265137
42|2011|8|35|0|0|3363.226318
42|2011|8|36|0|0|2746.061523
42|2011|9|37|0|0|6504.308105
42|2011|9|38|0|0|2242.080322
42|2011|9|39|0|0|6314.257813
42|2011|9|40|0|0|4887.52832
42|2011|10|41|0|0|5805.888184
42|2011|10|42|0|0|2728.486572
42|2011|10|43|1|0|8527.78125
42|2011|10|44|1|0|4391.023438
42|2011|10|45|1|0|4423.753906
42|2011|11|46|1|0|3055.854736
42|2011|11|47|1|0|4194.337891
42|2011|11|48|1|0|5138.681641
42|2011|11|49|1|0|6553.928223
42|2011|12|50|1|0|5761.766602
42|2011|12|51|1|0|8339.805664
42|2011|12|52|1|0|6828.936035
42|2011|12|53|1|0|5556.955078
42|2012|1|1|1|0|2103.378174
42|2012|1|2|1|0|3548.506348
42|2012|1|3|1|0|3079.57251
42|2012|1|4|1|0|1849.887451
42|2012|1|5|1|0|2690.468018
42|2012|1|6|1|0|4085.29541
42|2012|2|7|1|0|3334.015625
42|2012|2|8|1|0|4398.643555
42|2012|2|9|1|0|5033.911133
42|2012|2|10|1|0|4082.082275
42|2012|3|11|1|0|2502.204346
42|2012|3|12|1|0|2164.488281
42|2012|3|13|1|0|2249.340576
42|2012|3|14|1|0|2670.455078
43|2011|4|17|0|1|1211.741577
43|2011|4|18|0|1|940.5390625
43|2011|5|19|0|1|1375.730103
43|2011|5|20|0|1|1184.191528
43|2011|5|21|0|1|1319.101685
43|2011|5|22|0|1|1101.060669
43|2011|5|23|0|1|1238.595825
43|2011|6|24|0|1|1806.965088
43|2011|6|25|0|1|739.5376587
43|2011|6|26|0|1|837.1312866
43|2011|6|27|0|1|905.2721558
43|2011|7|28|0|1|1647.006104
43|2011|7|29|0|1|777.5837402
43|2011|7|30|0|1|660.3671265
43|2011|7|31|0|1|1159.949585
43|2011|8|32|0|1|2503.201904
43|2011|8|33|0|1|624.2747803
43|2011|8|34|0|1|1780.221802
43|2011|8|35|0|1|670.4523926
43|2011|8|36|0|1|1406.901489
43|2011|9|37|0|1|1670.000122
43|2011|9|38|0|1|1495.524414
43|2011|9|39|0|1|899.7027588
43|2011|9|40|0|1|1016.530334
43|2011|10|41|0|1|1503.61731
43|2011|10|42|0|1|1715.565186
43|2011|10|43|1|1|1170.793335
43|2011|10|44|1|1|1195.279053
43|2011|10|45|1|1|1601.424438
43|2011|11|46|1|1|1704.46106
43|2011|11|47|1|1|2111.908447
43|2011|11|48|1|1|752.5524902
43|2011|11|49|1|1|3063.233887
43|2011|12|50|1|1|1642.273315
43|2011|12|51|1|1|1211.501831
43|2011|12|52|1|1|739.0067749
43|2011|12|53|1|1|717.3257446
43|2012|1|1|1|1|748.2729492
43|2012|1|2|1|1|849.3149414
43|2012|1|3|1|1|603.0300903
43|2012|1|4|1|1|824.6893921
43|2012|1|5|1|1|838.9315186
43|2012|1|6|1|1|656.7924805
43|2012|2|7|1|1|339.3537292
43|2012|2|8|1|1|910.3867188
43|2012|2|9|1|1|964.9630737
43|2012|2|10|1|1|705.5045776
43|2012|3|11|1|1|304.4559326
43|2012|3|12|1|1|348.0150757
43|2012|3|13|1|1|313.5922546
43|2012|3|14|1|1|276.6083069
44|2011|4|17|0|1|37489.79688
44|2011|4|18|0|1|26571.19336
44|2011|5|19|0|1|30856.53516
44|2011|5|20|0|1|58674.08984
44|2011|5|21|0|1|79829.94531
44|2011|5|22|0|1|52871.71094
44|2011|5|23|0|1|27656.24219
44|2011|6|24|0|1|27555.54297
44|2011|6|25|0|1|77145.9375
44|2011|6|26|0|1|35400.41016
44|2011|6|27|0|1|38700.88281
44|2011|7|28|0|1|36527.79688
44|2011|7|29|0|1|40135.04297
44|2011|7|30|0|1|46453.64063
44|2011|7|31|0|1|39111.43359
44|2011|8|32|0|1|50997.0625
44|2011|8|33|0|1|97182.54688
44|2011|8|34|0|1|22579.79492
44|2011|8|35|0|1|55063.19922
44|2011|8|36|0|1|53779.45313
44|2011|9|37|0|1|46748.87109
44|2011|9|38|0|1|34860.62109
44|2011|9|39|0|1|74337.41406
44|2011|9|40|0|1|59707.24219
44|2011|10|41|0|1|38422.46094
44|2011|10|42|0|1|36933.85547
44|2011|10|43|1|1|39264.69922
44|2011|10|44|1|1|88161.17188
44|2011|10|45|1|1|113551.0703
44|2011|11|46|1|1|27277.58203
44|2011|11|47|1|1|36312.24609
44|2011|11|48|1|1|39059.69531
44|2011|11|49|1|1|46691.61719
44|2011|12|50|1|1|48730.14453
44|2011|12|51|1|1|61019.77734
44|2011|12|52|1|1|33369.12109
44|2011|12|53|1|1|40028.74219
44|2012|1|1|1|1|37931.78906
44|2012|1|2|1|1|16608.22461
44|2012|1|3|1|1|18644.78125
44|2012|1|4|1|1|23566.24609
44|2012|1|5|1|1|12281.12988
44|2012|1|6|1|1|29567.40625
44|2012|2|7|1|1|19924.39453
44|2012|2|8|1|1|25510.46094
44|2012|2|9|1|1|32267.6875
44|2012|2|10|1|1|40374.94531
44|2012|3|11|1|1|19981.0625
44|2012|3|12|1|1|17393.85352
44|2012|3|13|1|1|17744.68164
44|2012|3|14|1|1|18026.93945
45|2011|4|17|0|1|17744.54688
45|2011|4|18|0|1|10569.43164
45|2011|5|19|0|1|22427.97852
45|2011|5|20|0|1|13684.52832
45|2011|5|21|0|1|18120.25586
45|2011|5|22|0|1|23083.60352
45|2011|5|23|0|1|20836.26758
45|2011|6|24|0|1|22893.04688
45|2011|6|25|0|1|28660.96484
45|2011|6|26|0|1|30914.44336
45|2011|6|27|0|1|27751.83203
45|2011|7|28|0|1|27469.90039
45|2011|7|29|0|1|14895.4834
45|2011|7|30|0|1|16601.36719
45|2011|7|31|0|1|13907.34766
45|2011|8|32|0|1|37415.00391
45|2011|8|33|0|1|11301.96875
45|2011|8|34|0|1|15050.13965
45|2011|8|35|0|1|17181.55469
45|2011|8|36|0|1|12027.92285
45|2011|9|37|0|1|22711.23047
45|2011|9|38|0|1|18026.42383
45|2011|9|39|0|1|21010.86719
45|2011|9|40|0|1|9861.672852
45|2011|10|41|0|1|28178.35156
45|2011|10|42|0|1|19597.95703
45|2011|10|43|1|1|21955.37109
45|2011|10|44|1|1|9178.013672
45|2011|10|45|1|1|5385.389648
45|2011|11|46|1|1|19151.2207
45|2011|11|47|1|1|16819.90039
45|2011|11|48|1|1|26272.30078
45|2011|11|49|1|1|37123.73438
45|2011|12|50|1|1|35312.67578
45|2011|12|51|1|1|30438.58398
45|2011|12|52|1|1|9484.448242
45|2011|12|53|1|1|13014.56641
45|2012|1|1|1|1|11880.58496
45|2012|1|2|1|1|17339.29688
45|2012|1|3|1|1|10134.94238
45|2012|1|4|1|1|5474.910156
45|2012|1|5|1|1|9610.168945
45|2012|1|6|1|1|10557.53418
45|2012|2|7|1|1|14041.72461
45|2012|2|8|1|1|13652.09668
45|2012|2|9|1|1|14990.10645
45|2012|2|10|1|1|18152.89453
45|2012|3|11|1|1|7200.01123
45|2012|3|12|1|1|9272.28125
45|2012|3|13|1|1|6427.433594
45|2012|3|14|1|1|7832.356445
46|2011|4|17|0|0|525.5730591
46|2011|4|18|0|0|1392.153198
46|2011|5|19|0|0|854.9384766
46|2011|5|20|0|0|934.7548828
46|2011|5|21|0|0|1419.015503
46|2011|5|22|0|0|2084.742676
46|2011|5|23|0|0|575.4279175
46|2011|6|24|0|0|1135.040161
46|2011|6|25|0|0|747.0055542
46|2011|6|26|0|0|762.6428223
46|2011|6|27|0|0|1565.060059
46|2011|7|28|0|0|1883.663208
46|2011|7|29|0|0|1216.860107
46|2011|7|30|0|0|971.2490845
46|2011|7|31|0|0|721.5029907
46|2011|8|32|0|0|1669.908569
46|2011|8|33|0|0|813.1412354
46|2011|8|34|0|0|625.3864136
46|2011|8|35|0|0|789.2163696
46|2011|8|36|0|0|1581.180054
46|2011|9|37|0|0|763.1557617
46|2011|9|38|0|0|1103.195435
46|2011|9|39|0|0|1488.216309
46|2011|9|40|0|0|1072.08252
46|2011|10|41|0|0|1068.783691
46|2011|10|42|0|0|1085.820679
46|2011|10|43|1|0|1028.239258
46|2011|10|44|1|0|2288.158691
46|2011|10|45|1|0|803.7855225
46|2011|11|46|1|0|1134.906006
46|2011|11|47|1|0|1392.47522
46|2011|11|48|1|0|1803.590576
46|2011|11|49|1|0|3633.682373
46|2011|12|50|1|0|809.9996948
46|2011|12|51|1|0|621.3934326
46|2011|12|52|1|0|1013.62616
46|2011|12|53|1|0|1271.704346
46|2012|1|1|1|0|477.8128052
46|2012|1|2|1|0|520.3508301
46|2012|1|3|1|0|1047.691284
46|2012|1|4|1|0|812.6981812
46|2012|1|5|1|0|1003.038818
46|2012|1|6|1|0|785.0445557
46|2012|2|7|1|0|792.9682007
46|2012|2|8|1|0|545.8758545
46|2012|2|9|1|0|869.9456177
46|2012|2|10|1|0|2476.794922
46|2012|3|11|1|0|631.5703125
46|2012|3|12|1|0|775.0155029
46|2012|3|13|1|0|678.0391846
46|2012|3|14|1|0|735.2689819
47|2011|4|17|0|0|4117.478027
47|2011|4|18|0|0|2875.171631
47|2011|5|19|0|0|2350.603271
47|2011|5|20|0|0|5561.944336
47|2011|5|21|0|0|6380.547852
47|2011|5|22|0|0|2594.14917
47|2011|5|23|0|0|4675.59375
47|2011|6|24|0|0|2567.017822
47|2011|6|25|0|0|6430.670898
47|2011|6|26|0|0|3493.801758
47|2011|6|27|0|0|2622.98291
47|2011|7|28|0|0|2261.631348
47|2011|7|29|0|0|6428.015625
47|2011|7|30|0|0|3189.642578
47|2011|7|31|0|0|4539.35791
47|2011|8|32|0|0|2130.403809
47|2011|8|33|0|0|3705.498779
47|2011|8|34|0|0|2815.570557
47|2011|8|35|0|0|5041.963379
47|2011|8|36|0|0|4228.709961
47|2011|9|37|0|0|2945.127441
47|2011|9|38|0|0|3214.392578
47|2011|9|39|0|0|1490.568604
47|2011|9|40|0|0|3972.998047
47|2011|10|41|0|0|2636.949463
47|2011|10|42|0|0|3017.865967
47|2011|10|43|1|0|2671.512207
47|2011|10|44|1|0|2452.93335
47|2011|10|45|1|0|2831.562744
47|2011|11|46|1|0|5262.428711
47|2011|11|47|1|0|1962.622681
47|2011|11|48|1|0|3302.660889
47|2011|11|49|1|0|10157.46875
47|2011|12|50|1|0|2681.789063
47|2011|12|51|1|0|2846.914063
47|2011|12|52|1|0|2439.312256
47|2011|12|53|1|0|1685.956787
47|2012|1|1|1|0|3271.72583
47|2012|1|2|1|0|1536.334839
47|2012|1|3|1|0|4799.47168
47|2012|1|4|1|0|2084.100586
47|2012|1|5|1|0|3279.488525
47|2012|1|6|1|0|857.7093506
47|2012|2|7|1|0|1610.36145
47|2012|2|8|1|0|1354.020386
47|2012|2|9|1|0|2185.59082
47|2012|2|10|1|0|4216.21875
47|2012|3|11|1|0|2024.603516
47|2012|3|12|1|0|2498.354492
47|2012|3|13|1|0|1878.984009
47|2012|3|14|1|0|2003.851929
48|2011|4|17|0|1|43050.57031
48|2011|4|18|0|1|21263.74609
48|2011|5|19|0|1|56886.125
48|2011|5|20|0|1|72082.10938
48|2011|5|21|0|1|33218.14453
48|2011|5|22|0|1|86853.64063
48|2011|5|23|0|1|37448.23828
48|2011|6|24|0|1|47015.16406
48|2011|6|25|0|1|35885.125
48|2011|6|26|0|1|32162.37109
48|2011|6|27|0|1|38675.35156
48|2011|7|28|0|1|32295.88867
48|2011|7|29|0|1|62519.74219
48|2011|7|30|0|1|33907.11719
48|2011|7|31|0|1|58314.61328
48|2011|8|32|0|1|56780.54297
48|2011|8|33|0|1|92626.78906
48|2011|8|34|0|1|46051.27344
48|2011|8|35|0|1|41111.55078
48|2011|8|36|0|1|46168.76953
48|2011|9|37|0|1|97371.24219
48|2011|9|38|0|1|40893.31641
48|2011|9|39|0|1|18472.87109
48|2011|9|40|0|1|53035.38281
48|2011|10|41|0|1|24008.71289
48|2011|10|42|0|1|85182.10938
48|2011|10|43|1|1|38787.78906
48|2011|10|44|1|1|63179.41406
48|2011|10|45|1|1|40828.28125
48|2011|11|46|1|1|72584.78125
48|2011|11|47|1|1|51069.28906
48|2011|11|48|1|1|104528.7656
48|2011|11|49|1|1|88545.22656
48|2011|12|50|1|1|160623.3281
48|2011|12|51|1|1|49892.69141
48|2011|12|52|1|1|18452.83398
48|2011|12|53|1|1|38431.87891
48|2012|1|1|1|1|20033.03711
48|2012|1|2|1|1|28946.47852
48|2012|1|3|1|1|16333.28223
48|2012|1|4|1|1|37771.58594
48|2012|1|5|1|1|23956.86328
48|2012|1|6|1|1|26323.33789
48|2012|2|7|1|1|34402.04688
48|2012|2|8|1|1|39789.03906
48|2012|2|9|1|1|17488.14453
48|2012|2|10|1|1|56399.74219
48|2012|3|11|1|1|24052.7832
48|2012|3|12|1|1|25520.19531
48|2012|3|13|1|1|27115.29688
48|2012|3|14|1|1|27357.32617
49|2011|4|17|0|0|11680.60938
49|2011|4|18|0|0|14789.13867
49|2011|5|19|0|0|17823.32617
49|2011|5|20|0|0|19324.24609
49|2011|5|21|0|0|17704.45117
49|2011|5|22|0|0|16286.27734
49|2011|5|23|0|0|14233.25488
49|2011|6|24|0|0|8356.365234
49|2011|6|25|0|0|12262.93066
49|2011|6|26|0|0|11668.65234
49|2011|6|27|0|0|20266.22266
49|2011|7|28|0|0|18702.375
49|2011|7|29|0|0|11477.83594
49|2011|7|30|0|0|8619.298828
49|2011|7|31|0|0|21983.08984
49|2011|8|32|0|0|23429.34766
49|2011|8|33|0|0|17996.51758
49|2011|8|34|0|0|29559.48242
49|2011|8|35|0|0|8489.036133
49|2011|8|36|0|0|11063.36719
49|2011|9|37|0|0|27067.3457
49|2011|9|38|0|0|10033.61719
49|2011|9|39|0|0|10760.30273
49|2011|9|40|0|0|12866.10742
49|2011|10|41|0|0|11694.59863
49|2011|10|42|0|0|10625.83691
49|2011|10|43|1|0|12947.70313
49|2011|10|44|1|0|12693.48242
49|2011|10|45|1|0|20845.15234
49|2011|11|46|1|0|16376.98633
49|2011|11|47|1|0|16764.47656
49|2011|11|48|1|0|12603.02734
49|2011|11|49|1|0|29904.09961
49|2011|12|50|1|0|14864.54688
49|2011|12|51|1|0|24582.14258
49|2011|12|52|1|0|15481.02441
49|2011|12|53|1|0|9342.883789
49|2012|1|1|1|0|7563.312988
49|2012|1|2|1|0|6536.058105
49|2012|1|3|1|0|10493.24219
49|2012|1|4|1|0|9111.419922
49|2012|1|5|1|0|13002.09863
49|2012|1|6|1|0|14303.37305
49|2012|2|7|1|0|6463.361328
49|2012|2|8|1|0|7182.885742
49|2012|2|9|1|0|6529.839844
49|2012|2|10|1|0|13497.49805
49|2012|3|11|1|0|5647.706055
49|2012|3|12|1|0|4761.727051
49|2012|3|13|1|0|6106.136719
49|2012|3|14|1|0|5308.368164
50|2011|4|17|0|1|20931.90625
50|2011|4|18|0|1|12545.39551
50|2011|5|19|0|1|24963.92188
50|2011|5|20|0|1|27904.51172
50|2011|5|21|0|1|11138.93652
50|2011|5|22|0|1|14988.69141
50|2011|5|23|0|1|18243.45313
50|2011|6|24|0|1|30042.27734
50|2011|6|25|0|1|18933.77148
50|2011|6|26|0|1|23133.82813
50|2011|6|27|0|1|26688.24414
50|2011|7|28|0|1|21719.74805
50|2011|7|29|0|1|25523.8457
50|2011|7|30|0|1|16110.95703
50|2011|7|31|0|1|15055.19238
50|2011|8|32|0|1|34128.5
50|2011|8|33|0|1|6420.79248
50|2011|8|34|0|1|18535.30664
50|2011|8|35|0|1|13123.08496
50|2011|8|36|0|1|24235.12109
50|2011|9|37|0|1|24085.28711
50|2011|9|38|0|1|13308.78418
50|2011|9|39|0|1|10932.33789
50|2011|9|40|0|1|13884.15625
50|2011|10|41|0|1|17394.78125
50|2011|10|42|0|1|16581.46289
50|2011|10|43|1|1|30884.85742
50|2011|10|44|1|1|14937.27734
50|2011|10|45|1|1|23486.50586
50|2011|11|46|1|1|15680.95215
50|2011|11|47|1|1|40457.00391
50|2011|11|48|1|1|18518.13281
50|2011|11|49|1|1|22436.15039
50|2011|12|50|1|1|26036.64258
50|2011|12|51|1|1|20651.92969
50|2011|12|52|1|1|9107.223633
50|2011|12|53|1|1|18566.03516
50|2012|1|1|1|1|8966.969727
50|2012|1|2|1|1|5455.490234
50|2012|1|3|1|1|5032.821289
50|2012|1|4|1|1|22393.67578
50|2012|1|5|1|1|8227.400391
50|2012|1|6|1|1|22420.21484
50|2012|2|7|1|1|15188.53125
50|2012|2|8|1|1|22823.41992
50|2012|2|9|1|1|6878.644531
50|2012|2|10|1|1|18499.29883
50|2012|3|11|1|1|27739.36914
50|2012|3|12|1|1|23173.97266
50|2012|3|13|1|1|34558.24219
50|2012|3|14|1|1|30707.96289
51|2011|4|17|0|0|278.884552
51|2011|4|18|0|0|316.1619873
51|2011|5|19|0|0|312.3334961
51|2011|5|20|0|0|258.1006165
51|2011|5|21|0|0|341.128479
51|2011|5|22|0|0|179.6613007
51|2011|5|23|0|0|143.6701813
51|2011|6|24|0|0|717.8451538
51|2011|6|25|0|0|334.6244202
51|2011|6|26|0|0|321.4820251
51|2011|6|27|0|0|327.7817078
51|2011|7|28|0|0|192.2223358
51|2011|7|29|0|0|493.3148193
